,text,neg,neu,pos,compound
1203,"@jay_scherrer @muskQu0tes @elonmusk Elon Musk is challenging Donald Trump to the title of the most shameless liar. 
Apple does not have a search engine. It exerts control over its echo system to protect its consumer privacy and security.",0.058,0.816,0.125,1.0
1204,"@DanKnightMMA Dear Dan - you seem like an engaged Canadian but have not read the Bill. Please do, then explain how modernizing our consumer privacy laws is bad for Canadians. Thanks. Here you go. #BillC11 #cdnpoli 

https://t.co/ZF1ifvzDb3",0.059,0.816,0.125,1.0
1205,"Check out our latest article, What Does the Consumer Privacy Protection Act Mean for Microsoft Customers, and learn the steps your organization needs to take to prepare for the proposed CPPA:
https://t.co/IiXenDPOLq",0.058,0.816,0.125,1.0
1206,U.S. State Consumer Privacy Laws – a short 5-min training course that discusses the similarities and differences between the new state privacy laws being passed since 2018 https://t.co/1yefNorRtd @DanielSolove,0.058,0.816,0.125,1.0
1207,@elonmusk @DavidSacks Apple isn’t the worst with consumer privacy but their actions with Twitter regarding Elons takeover are indicative of activists in control at Apple.,0.059,0.816,0.125,1.0
1208,RT @kuriharan: Learn out. CONSUMER PRIVACY PREDICTIONS—HOW MARKETERS WILL BE AFFECTED IN 2023 https://t.co/DqWLRqolsM #tech #digital #data…,0.059,0.816,0.125,1.0
1209,@CarloDiLorenzo1 We need consumer privacy protection in the US. These companies buy and sell our data! California has a California Consumer Privacy Protection law. This needs to be Federal law.,0.059,0.817,0.125,1.0
1210,"Confidently is a Consumer privacy subscription service, helping people take back control of their personal data by deleting it from companies that shouldn't have it, and telling other companies not to sell it
https://t.co/VwnNAPvc4N",0.058,0.817,0.125,1.0
1211,Read our latest Blog! https://t.co/kUT3Qb3uwN,0.058,0.817,0.125,1.0
1212,RT @InfoSum: How are you protecting consumer privacy in 2023? Have your say in the Data Privacy Index! We'd love to understand how you view…,0.058,0.817,0.125,1.0
1213,"@DrRichardPitre @lexfridman Thats precisely what they’re doing! Appl has a much better track record with consumer privacy than Tesla, and I’m an owner of both.",0.058,0.817,0.125,1.0
1214,RT @kuriharan: Learn out. CONSUMER PRIVACY PREDICTIONS—HOW MARKETERS WILL BE AFFECTED IN 2023 https://t.co/DqWLRqolsM #tech #digital #data…,0.058,0.817,0.125,1.0
1215,"“Payment Systems &amp; Services Act 2019 - directs payment service providers to adhere to consumer protection relating to consumer privacy, etc.” - Dr. Kwaku Agyeman-Budu, Dean, Faculty of Law, GIMPA",0.058,0.817,0.125,1.0
1216,"The California Consumer Privacy Act requires businesses to notify consumers about security breaches involving their data. It allows them to provide additional info about the breach if they want to.
They must notify consumers of breaches within 45 days- https://t.co/LHXX1qcQCB https://t.co/2xsw8Ss7Y7",0.058,0.817,0.125,1.0
1217,"With @elonmusk throwing this tantrum because he somehow didn’t know about the App Store taking their cut (which I’ve never made an app/done  a second of research and still knew that soooooo???)

Friendly reminder that @Apple has done a fantastic job fighting for consumer privacy",0.059,0.817,0.125,1.0
1218,"Cisco’s 2022 Consumer Privacy Survey: data transparency is most important regarding personal data.OC is building  a trusted economy using embedded privacy &amp; helps orgs collect data ethically through informed consent &amp; continuously enforce sharing rules
  
https://t.co/TxsA4w1zw0",0.058,0.816,0.125,1.0
1219,"@elonmusk here is a poll you should post. 
How many would buy a phone you produce, if you produce a phone with no tracking of any kind, with consumer privacy number one priority?",0.058,0.816,0.125,1.0
1220,RT @kuriharan: Learn out. CONSUMER PRIVACY PREDICTIONS—HOW MARKETERS WILL BE AFFECTED IN 2023 https://t.co/DqWLRqolsM #tech #digital #data…,0.059,0.816,0.125,1.0
1221,RT @kuriharan: Learn out. CONSUMER PRIVACY PREDICTIONS—HOW MARKETERS WILL BE AFFECTED IN 2023 https://t.co/DqWLRqolsM #tech #digital #data…,0.059,0.816,0.125,1.0
1222,Learn out. CONSUMER PRIVACY PREDICTIONS—HOW MARKETERS WILL BE AFFECTED IN 2023 https://t.co/DqWLRqolsM #tech #digital #data #privacy,0.059,0.816,0.125,1.0
1223,"""The Commission should embrace this opportunity to establish obvious necessary baseline requirements that protect and advance consumer privacy.” @AGRobBonta @FTC https://t.co/Is2OmQTE03",0.059,0.816,0.125,1.0
1224,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/fGp3RBCvvO https://t.co/cmNrF1lIc4,0.059,0.816,0.125,1.0
1225,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,0.059,0.816,0.125,1.0
1226,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,0.059,0.816,0.125,1.0
1227,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,0.058,0.816,0.125,1.0
1228,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,0.058,0.816,0.125,1.0
1229,"The #UtahConsumerPrivacyAct becomes effective on December 31, 2023, and shares similarities with the #GDPR and other US State #PrivacyLaws. But Utah does add some unique aspects for organizations to consider. Here are some things to start thinking about: https://t.co/jon3aTdDer https://t.co/rXOY2z8iGG",0.058,0.817,0.125,1.0
1230,How are you protecting consumer privacy in 2023? Have your say in the Data Privacy Index! We'd love to understand how you view the privacy landscape and how your organization is preparing for the privacy-first era. Survey only takes a few mins! https://t.co/Eps43aDBSt https://t.co/BRFNBq2pVu,0.058,0.817,0.125,1.0
1231,"RT @GRAUSAFL: Consumer Privacy in Retail from @DeloitteUS: Trust-focused, consumer-centric retailers (Leaders) and process-focused, tactica…",0.058,0.817,0.125,1.0
1232,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,0.058,0.817,0.125,1.0
1233,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,0.058,0.817,0.125,1.0
1234,President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practical advice on how to protect consumer privacy. https://t.co/9yIIUTLUBi,0.058,0.817,0.125,1.0
1235,"RT @NEST_Ecosystem: Have you ever heard of self-sovereign distributed identity?🤔
In this article, we will be talking about #SSDID in #web3…",0.058,0.817,0.125,1.0
1236,Beyond third-party cookies: Community and consumer #privacy in the #metaverse. https://t.co/gGxjg4WQ4g via @VentureBeat #Data #brands #digitalexperience,0.058,0.817,0.125,1.0
1237,RT @montezumachavez: In re Google RTB Consumer Privacy Litigation. See https://t.co/TNUgkQPfg7 https://t.co/BwUJ3MvFfb,0.058,0.817,0.125,1.0
1238,"RT @adamscochran: 2/3

There is nothing more important than consumer privacy, especially when it comes to your financial data - you have a…",0.058,0.817,0.125,1.0
1239,"RT @GRAUSAFL: Consumer Privacy in Retail from @DeloitteUS: Trust-focused, consumer-centric retailers (Leaders) and process-focused, tactica…",0.058,0.817,0.125,1.0
1240,"Consumer Privacy in Retail from @DeloitteUS: Trust-focused, consumer-centric retailers (Leaders) and process-focused, tactical retailers (Laggards) have very different approaches to privacy. https://t.co/iFletcxlnW @antgrasso rt @lindagrass0 #DataPrivacy #Retail #Privacy https://t.co/jb3Po9Tnvu",0.058,0.817,0.125,1.0
1241,RT @montezumachavez: In re Google RTB Consumer Privacy Litigation. See https://t.co/TNUgkQPfg7 https://t.co/BwUJ3MvFfb,0.058,0.817,0.125,1.0
1242,"We are now entering a new era of consumer internet with is centered around two main issues, consumer privacy and digital consciousness. The social media ""free in exchange for data model"" will no longer be the assumed default way used by consumers and companies to engage online.",0.058,0.817,0.125,1.0
1243,RT @montezumachavez: In re Google RTB Consumer Privacy Litigation. See https://t.co/TNUgkQPfg7 https://t.co/BwUJ3MvFfb,0.058,0.817,0.125,1.0
1244,"@elonmusk 
“But if Apple forsakes consumer privacy somewhere, it can’t claim to be ideologically committed to privacy anywhere.” https://t.co/aFuNllxypJ",0.058,0.817,0.125,1.0
1245,"Have you ever heard of self-sovereign distributed identity?🤔
In this article, we will be talking about #SSDID in #web3 and how it make #NEST stands out from other similar product👇
https://t.co/cKqjVQqxyp https://t.co/7yNS6xJJyg",0.058,0.818,0.125,1.0
1246,Decentralized Identity: A New Era of Consumer Privacy https://t.co/sCTJqh1Fpt,0.058,0.818,0.124,1.0
1247,Decentralized Identity: A New Era of Consumer Privacy https://t.co/QUA2YzzX07,0.058,0.818,0.124,1.0
1248,Decentralized Identity: A New Era of Consumer Privacy https://t.co/nXi7lNYeWm,0.058,0.818,0.124,1.0
1249,"California Consumer Privacy Act Annotated (2022) KYKHAWS

https://t.co/pJmO1Xmgfd https://t.co/UK4rMfi22k",0.058,0.818,0.124,1.0
1250,In re Google RTB Consumer Privacy Litigation. See https://t.co/TNUgkQPfg7 https://t.co/BwUJ3MvFfb,0.058,0.818,0.124,1.0
1251,"We use Google for almost everything, right? Well they misuse this over-dependence far too much. Recently, it paid a historic $391.5 million for reaching a settlement with 40 states in USA for its location tracking malpractices which intruded consumer privacy. #Google #privacy https://t.co/XPiP1U02gM",0.058,0.818,0.124,1.0
1252,Decentralized Identity: A New Era of Consumer Privacy https://t.co/02bel9nNZa,0.058,0.818,0.124,1.0
1253,Compliance isn’t enough. Customer #trust depends on #transparency. Learn more about our 2022 Consumer Privacy Survey findings from our Director of Data Privacy @RobertWaitman. ➡ https://t.co/qak8tjGPcR https://t.co/hGQPjFe8Ti,0.058,0.818,0.124,1.0
1254,@elonmusk We need you to build us a liberty phone that protects consumer privacy and free speech.,0.058,0.818,0.124,1.0
1255,Decentralized Identity: A New Era of Consumer Privacy https://t.co/0NHyRT3Ijo,0.058,0.818,0.124,1.0
1256,Decentralized Identity: A New Era of Consumer Privacy https://t.co/e4s0zbZUtY,0.058,0.818,0.124,1.0
1257,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/NmK0Grc5sK,0.058,0.818,0.124,1.0
1258,"@blackriflexx I really don't want to do it but I might if they force my hand.

With Android YOU are the product. Google has a terrible track record when it comes to consumer privacy.",0.058,0.818,0.124,1.0
1259,"@KC_Notes @clarkcox @WSBChairman @elonmusk Developer here who's worked on phone apps much of my career:
1) pretty well all modern phones are encrypted/support being so
2) Apple has actually been at the forefront of ""removing trackers"" and consumer privacy generally (mostly out of a long running fight with FB, but still)",0.058,0.818,0.124,1.0
1260,"@conor64 How is Apple supposed to maintain 2 of their biggest selling points, tight security and consumer privacy, if they allow Wild West/unvetted side-loading app access?",0.058,0.818,0.124,1.0
1261,@Paul_Reviews @EufyOfficial I bought a Eufy vacuum on Black Friday that I am returning in light of this abuse of consumer data and disregard of consumer privacy. This company won't be getting any more of my money.,0.058,0.818,0.124,1.0
1262,"I will be first in line to buy a Tesla phone, but not unless the phone is locked from tampering by ISPs, each one of which installs bloatware &amp; trojans to harvest data &amp; invade consumer privacy.",0.058,0.818,0.124,1.0
1263,"RT @davemorgannyc: Clearly, the @FTC and state attorney generals are now going to go strong against digital advertising and marketing pract…",0.058,0.818,0.124,1.0
1264,The @FCC's decision to ban the importation of Chinese telecommunications and video surveillance equipment is a smart and strategic action that will protect consumer privacy and our national security. Read our statement: https://t.co/8mx9RZtMyk https://t.co/pAF0VKlVr2,0.058,0.818,0.124,1.0
1265,RT @kuriharan: Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,0.058,0.818,0.124,1.0
1266,"RT @davemorgannyc: Clearly, the @FTC and state attorney generals are now going to go strong against digital advertising and marketing pract…",0.058,0.818,0.124,1.0
1267,"Clearly, the @FTC and state attorney generals are now going to go strong against digital advertising and marketing practices they believe violate consumer privacy protection or truth-in-advertising … our industry needs it. https://t.co/IeeFhvOBrx",0.058,0.817,0.125,1.0
1268,@HawleyMO @Apple I still believe Apple has the best security product in the world. Apple protects consumer privacy without even bowing to the FBI unlocking data. ❤️🍎@Apple @tim_cook,0.058,0.817,0.125,1.0
