,text,result,scores
1147,Decentralized Identity: A New Era of Consumer Privacy https://t.co/QUA2YzzX07,Neutral,100.0
1148,Decentralized Identity: A New Era of Consumer Privacy https://t.co/nXi7lNYeWm,Neutral,100.0
1149,"California Consumer Privacy Act Annotated (2022) KYKHAWS

https://t.co/pJmO1Xmgfd https://t.co/UK4rMfi22k",Neutral,100.0
1150,In re Google RTB Consumer Privacy Litigation. See https://t.co/TNUgkQPfg7 https://t.co/BwUJ3MvFfb,Negative,16.7
1151,"We use Google for almost everything, right? Well they misuse this over-dependence far too much. Recently, it paid a historic $391.5 million for reaching a settlement with 40 states in USA for its location tracking malpractices which intruded consumer privacy. #Google #privacy https://t.co/XPiP1U02gM",Positive,8.5
1152,Decentralized Identity: A New Era of Consumer Privacy https://t.co/02bel9nNZa,Neutral,100.0
1153,Compliance isn’t enough. Customer #trust depends on #transparency. Learn more about our 2022 Consumer Privacy Survey findings from our Director of Data Privacy @RobertWaitman. ➡ https://t.co/qak8tjGPcR https://t.co/hGQPjFe8Ti,Neutral,100.0
1154,@elonmusk We need you to build us a liberty phone that protects consumer privacy and free speech.,Positive,40.9
1155,Decentralized Identity: A New Era of Consumer Privacy https://t.co/0NHyRT3Ijo,Neutral,100.0
1156,Decentralized Identity: A New Era of Consumer Privacy https://t.co/e4s0zbZUtY,Neutral,100.0
1157,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/NmK0Grc5sK,Negative,15.1
1158,"@blackriflexx I really don't want to do it but I might if they force my hand.

With Android YOU are the product. Google has a terrible track record when it comes to consumer privacy.",Neutral,74.3
1159,"@KC_Notes @clarkcox @WSBChairman @elonmusk Developer here who's worked on phone apps much of my career:
1) pretty well all modern phones are encrypted/support being so
2) Apple has actually been at the forefront of ""removing trackers"" and consumer privacy generally (mostly out of a long running fight with FB, but still)",Positive,7.0
1160,"@conor64 How is Apple supposed to maintain 2 of their biggest selling points, tight security and consumer privacy, if they allow Wild West/unvetted side-loading app access?",Positive,15.8
1161,@Paul_Reviews @EufyOfficial I bought a Eufy vacuum on Black Friday that I am returning in light of this abuse of consumer data and disregard of consumer privacy. This company won't be getting any more of my money.,Negative,18.2
1162,"I will be first in line to buy a Tesla phone, but not unless the phone is locked from tampering by ISPs, each one of which installs bloatware &amp; trojans to harvest data &amp; invade consumer privacy.",Neutral,100.0
1163,"RT @davemorgannyc: Clearly, the @FTC and state attorney generals are now going to go strong against digital advertising and marketing pract…",Positive,24.0
1164,The @FCC's decision to ban the importation of Chinese telecommunications and video surveillance equipment is a smart and strategic action that will protect consumer privacy and our national security. Read our statement: https://t.co/8mx9RZtMyk https://t.co/pAF0VKlVr2,Positive,19.1
1165,RT @kuriharan: Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,Negative,11.5
1166,"RT @davemorgannyc: Clearly, the @FTC and state attorney generals are now going to go strong against digital advertising and marketing pract…",Positive,24.0
1167,"Clearly, the @FTC and state attorney generals are now going to go strong against digital advertising and marketing practices they believe violate consumer privacy protection or truth-in-advertising … our industry needs it. https://t.co/IeeFhvOBrx",Positive,15.7
1168,@HawleyMO @Apple I still believe Apple has the best security product in the world. Apple protects consumer privacy without even bowing to the FBI unlocking data. ❤️🍎@Apple @tim_cook,Positive,27.1
1169,"ICYMI &amp; want to get a good sense of what's at stake in the proposed blockbuster Rogers-Shaw deal, the Online Streaming Act (#C11), the Online News Act (#C18), the Consumer Privacy Protection Act (#C27) &amp; so much more now on the table in Canada. #CTRS #C11 #cdnpoli #cdnmedia https://t.co/BCHAzYZ0HO",Positive,15.3
1170,How marketers will be affected by consumer privacy shifts in 2023: https://t.co/PA8zFgC0Om,Negative,12.7
1171,"@martinvars It certainly is. And their efforts to knee-cap competitors under the guise of ""consumer privacy"" while building their own targeted ad network, is disingenuous at best.",Positive,20.9
1172,So much for 'do no evil.'Consumers are nothing but data points to make money off of. This is why opt-in (where the default setting is to protect consumer privacy) is far superior to opt-out (where the consumer must take action to protect their own privacy). https://t.co/3sTBPgmXyH,Positive,20.9
1173,Consumer privacy predictions—how marketers will be affected in 2023 | Ad Age https://t.co/7BBBAmelqr,Negative,12.7
1174,RT @kuriharan: Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,Negative,11.5
1175,"Consumer privacy predictions—how marketers will be affected in 2023 | Ad Age / registration required

Will Apple’s privacy moves help it join the triopoly? https://t.co/MZPBtnWOoV",Positive,18.5
1176,"Consumer Confidence, has much to do with consumer privacy. Free speech includes fair practice. #defi",Positive,42.6
1177,No Consumer Privacy Comissioner. ! ?,Negative,45.4
1178,"This is just goofy. Apple has done more for consumer privacy and security than any of the other tech companies. That they pulled their ad buy may have to do with team politics, but nothing to do with free speech. https://t.co/P4IcFa53HW",Positive,13.6
1179,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/6eRlXcxXDF,Negative,15.1
1180,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/VICtuobLkv,Negative,15.1
1181,RT @MasonResearch: #MasonResearch OP-ED by Tracy C. Miller of @mercatus: Consumer privacy pitfalls for the new Congress to avoid https://t.…,Negative,10.4
1182,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/UhwU5zvTXv https://t.co/acUyGVFr0G,Negative,13.8
1183,RT @kuriharan: Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,Negative,11.5
1184,RT @StaussDavid: Did the 2022 U.S. election change which states could pass consumer privacy legislation in 2023? Our analysis in the below-…,Neutral,100.0
1185,Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,Negative,12.8
1186,"7/ Zero knowledge proofs, a cryptographic innovation that enables auditable security without undermining secret-keeping, is one solution to reconcile consumer privacy and regulatory compliance.",Positive,33.1
1187,"1/ The development and regulation of web3 – an evolution of the internet powered by crypto – must achieve two goals that are often in tension. 

Goal 1: Preserve consumer privacy, despite the default transparent nature of blockchains.",Negative,6.2
1188,"The privacy restrictions that were put in place more than a year ago, designed for consumer welfare and value exchange, will likely do more to help big tech consolidate control. Here are other predictions for 2023: https://t.co/UgBeIiNVeN",Positive,13.7
1189,FCC Acts To Protect Consumer Privacy From Unwanted Ringless Voicemails &amp; DFPI Suspends SALT Lending Financing License Pending Investigation  #consumerprotection #debtcollection #consumercredit #consumereducation #fraudprevention #d…https://t.co/f2660uG4ZI https://t.co/2VJliMgZZS,Positive,9.1
1190,RT @IneryBlockchain: This violates #blockchain's consumer privacy regarding financial data. Does this take us a step back to #centralizatio…,Negative,16.3
1191,"The privacy restrictions that were put in place more than a year ago, designed for consumer welfare and value exchange, will likely do more to help big tech consolidate control. Here are other predictions for 2023: https://t.co/VFNx2wn1gV",Positive,13.7
1192,FCC Acts To Protect Consumer Privacy From Unwanted Ringless Voicemails &amp; DFPI Suspends SALT Lending Financing License Pending Investigation  #consumerprotection #debtcollection #consumercredit #consumereducation #fraudprevention #d…https://t.co/QFCrHPhibD https://t.co/mzwDhIX9Tx,Positive,9.1
1193,FCC Acts To Protect Consumer Privacy From Unwanted Ringless Voicemails &amp; DFPI Suspends SALT Lending Financing License Pending Investigation - https://t.co/bvKWCzHGHd,Positive,11.6
1194,FCC Acts To Protect Consumer Privacy From Unwanted Ringless Voicemails &amp; DFPI Suspends SALT Lending Financing License Pending Investigation - https://t.co/qEjflvuzpu,Positive,11.6
1195,"When corporations write the rules, they only protect their profits. They restrict access to life-saving medicine,make it harder for workers to organize, lock in rules that undermine consumer privacy &amp; fuel global climate change. Corporate lobbyists have a seat at the table;notyou",Positive,11.6
1196,"The American Data Privacy Protection Act (ADPPA) consumer privacy bill appears to be blocked by questions about preempting California -- although has other issues as well.

https://t.co/BPDuoikzTu

What are its prospects in Congress between now and the end of the year?  5/6",Positive,9.5
1197,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/9LZxUONYDp,Negative,15.1
1198,"To balance the advertisement benefits for businesses and consumer privacy, Google has developed My Ad Center.  To learn more about Google My Ad Center and how it will impact your small business #onlineadvertising, check out our recent blog post!
https://t.co/2zzIiQMlrT",Positive,6.9
1199,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/jmN8oCP87P https://t.co/ugyARLmVHQ,Negative,13.8
1200,A more memorable connection is one that respects consumer privacy and unfolds in the right moment. Our audience targeting and contextual solutions do just that.,Positive,15.4
1201,A more memorable connection is one that respects consumer privacy and unfolds in the right moment. Our audience targeting and contextual solutions do just that.,Positive,15.4
1202,"RT @OkeyMor57: @jay_scherrer @muskQu0tes @elonmusk Elon Musk is challenging Donald Trump to the title of the most shameless liar. 
Apple do…",Negative,24.2
1203,"@jay_scherrer @muskQu0tes @elonmusk Elon Musk is challenging Donald Trump to the title of the most shameless liar. 
Apple does not have a search engine. It exerts control over its echo system to protect its consumer privacy and security.",Negative,14.0
1204,"@DanKnightMMA Dear Dan - you seem like an engaged Canadian but have not read the Bill. Please do, then explain how modernizing our consumer privacy laws is bad for Canadians. Thanks. Here you go. #BillC11 #cdnpoli 

https://t.co/ZF1ifvzDb3",Positive,26.0
1205,"Check out our latest article, What Does the Consumer Privacy Protection Act Mean for Microsoft Customers, and learn the steps your organization needs to take to prepare for the proposed CPPA:
https://t.co/IiXenDPOLq",Neutral,100.0
1206,U.S. State Consumer Privacy Laws – a short 5-min training course that discusses the similarities and differences between the new state privacy laws being passed since 2018 https://t.co/1yefNorRtd @DanielSolove,Neutral,100.0
