,text,result,scores
1178,"RT @DanyellaPerei17: Vídeos descartáveis pra vcs, mas quero RT hein, tenho que comprar uma ring light pra iluminação 🤦🏻‍♀️ kk vídeos que eu…",Positive,10.2
1179,RT @LittleBirbMame: @aungaung1124 ตอบให้ตรงคำถามก่อนค่ะว่าทำไมไม่เคารพสิทธิ์เด็ก Unicef ประกาศแล้วนะคะว่า Privacy เป็นสิทธิที่เด็กควรมี,Neutral,100.0
1180,"RT @caraiocasal: Olhem esse trechinho do que vai chegar no Privacy e Telegram essa semana, pediram tanto que fizemos com muito tesão, não p…",Negative,9.1
1181,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
1182,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
1183,RT @w8vendor: ฟิล์มแบบ privacy คือกันคนขี้เสือกได้จริง เล่นบน bts ก็ไม่ต้องมาระแวงใคร ไม่มีใครมาเห็นเงินในบัญชีนอกจากเรา มีบล็อคให้ติดเองด้…,Neutral,100.0
1184,RT @LittleBirbMame: @aungaung1124 ตอบให้ตรงคำถามก่อนค่ะว่าทำไมไม่เคารพสิทธิ์เด็ก Unicef ประกาศแล้วนะคะว่า Privacy เป็นสิทธิที่เด็กควรมี,Neutral,100.0
1185,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
1186,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
1187,RT @michelemaktub: https://t.co/1bbyy9BzBr vamos conferir a marquinha https://t.co/pLGj2694OT,Neutral,100.0
1188,RT @vgabrielsw: 🔥 https://t.co/viFI6So0vN https://t.co/AVZ3wWGWCB,Neutral,100.0
1189,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
1190,"RT @DomSouza9: Logo mais atualizações  no site .
Já assinou ? Confere lá 
https://t.co/g3Lgc3oSgB
@Divulgar_hot @Gabriel04005967 @_divulga_…",Negative,13.6
1191,"The invasion of privacy, lies &amp; abuses from the public, is not worth it for the best of the best. We lucked out w/PMJT,  but this is an exception as most of the Political Leaders in Canada do not seem to be very capable people.",Positive,20.2
1192,"RT @ErocelyBuendia: Don't overshare. Privacy is peaceful and powerful.

ITULOY MO ANG LABAN 

#SongForMygzMolino
#SigawLehitimoLaunching",Positive,31.6
1193,"RT @DomSouza9: Perfil em atualização , prévia gratis, confira mais no link:
https://t.co/hLIwmLqeBZ
@Gabriel04005967 @SoParaDivulgar @Divul…",Negative,13.4
1194,@Joshgurgy @9_tellthetruth @StudentsforLife It doesn’t give credence to birth control either. Roe and Griswold both based on “penumbra” of right to privacy. That’s the real target of religious nationalists.,Neutral,100.0
1195,"RT @packsdamiuau1: Já agendando alguns posts de novembro lá no Privacy e 0nlyfans. Ah, detalhe que a partir do mês que vem vou aumentar a q…",Negative,9.1
1196,RT @w8vendor: ฟิล์มแบบ privacy คือกันคนขี้เสือกได้จริง เล่นบน bts ก็ไม่ต้องมาระแวงใคร ไม่มีใครมาเห็นเงินในบัญชีนอกจากเรา มีบล็อคให้ติดเองด้…,Neutral,100.0
1197,RT @bblivery: ดาราไทยส่วนใหญ่มันเคยสนใจ privacy เด็กซะที่ไหนอะ ยกเคสปุ้มปุ้ยปกป้องสิทธิลูกแทบตาย คนไทยรุมด่า พอเป็นบีมเปิดหน้าลูกให้ดูตั้งแ…,Neutral,100.0
1198,"RT @wayydaminn: I love my privacy, not everything is worth sharing.",Positive,44.7
1199,RT @LittleBirbMame: คนที่สนับสนุนให้ทำแบบนี้คืออะไรอ่ะ เป็นการละเมิด Privacy ของมนุษย์คนนึง เอาชีวิตเค้ามาโชว์ให้ทุกคนดูแบบไม่ได้ขอ Consent…,Neutral,100.0
1200,"RT @HathorGoddex: me acha gostosa? 🍯💗

privacy 👇🏾 https://t.co/6skVoc2bq3",Neutral,100.0
1201,RT @Novinhodesousa: Deixa eu estoura teu cuzinho ?? 🤤🥵🔥💦 https://t.co/LQHrUy85WJ  💦💦💦 https://t.co/pHf8ndQV32,Neutral,100.0
1202,"RT @Vituops_: Esse flamenguista me comeu bolado, não aguentei tudo 😅

Diponível nos site 🇧🇷 

🌎 https://t.co/ui0cCAFKMN 
🇧🇷 https://t.co/PU…",Neutral,100.0
1203,RT @LittleBirbMame: งงมากบอกว่าเป็นเรื่องของเค้า ลูกเค้า คือพอเป็นแค่ Privacy แล้วคุณไม่คิดว่ามันคือการละเมิดสิทธิ์เหมือน Physical violence…,Neutral,100.0
1204,"RT @babydemon66: Assina meu privacy? 😍

✨ +145 mídias por apenas $10, aproveitem a promoção! Link nos comentários ✨ https://t.co/WojbcNMmux",Neutral,100.0
1205,"Do ensaio antigo que achei aqui e gostei!!
👇🏻
https://t.co/2NaL9dmle0

Participe do grupo do Telegram pra ver prévias e avisos. 👇🏻
https://t.co/tXBDiXH2ZN
OBS: O grupo é sigiloso, ninguém vai saber que você está lá. https://t.co/qFs73K0CUM",Neutral,100.0
1206,"RT @HathorGoddex: me acha gostosa? 🍯💗

privacy 👇🏾 https://t.co/6skVoc2bq3",Neutral,100.0
1207,this happened yesterday. and fuck privacy bcoz im furious,Negative,50.7
1208,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
1209,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
1210,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
1211,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
1212,"RT @HeatherThomasAF: Psst!
EVERYONE'S Medical Privacy is on the ballot.",Neutral,100.0
1213,"RT @maaypack: Quer tomar banho comigo? 💦

Disponível na DM:
•Fotos, vídeos e áudios 
•Avaliações
•Plaquinhas
•Fetiches (Scat , eproctofilia…",Neutral,100.0
1214,"RT @wayydaminn: I love my privacy, not everything is worth sharing.",Positive,44.7
1215,"@RpsAgainstTrump It’s about bodily autonomy for all and yes most important for those with uteri. I will always support the right to choose, the right to privacy, and the right to marry the person you love.",Positive,27.4
1216,"RT @yasminbackupp: Subscribe to my platforms to see my daily content, everything as if it were for you!

OnlyFans e Privacy 🇧🇷

Vem me ver,…",Neutral,100.0
1217,"RT @Neguinhteusonho: Fui baixa meu fogo 🔥🧨

Adquiram meus conteúdos exclusivos na promoção 📲🎥 https://t.co/dwFkNcA2Yd

subscribe to my only…",Neutral,100.0
1218,RT @VictoriaDias87: Vem novidades por ai @edjunioroficial ....... corre la no https://t.co/DU3cC4hPW1  para ver em primeira mão https://t.c…,Negative,11.5
1219,RT @SabraMBoyd: Prioritizing safety over privacy was repeatedly emphasized. Amazon and Ring presenters celebrated giving police video foota…,Positive,43.1
1220,"RT @DenbrotS: @JoyceWhiteVance The Dominionist rejected The Constitution for feelings of grandeur. Four others joined with Alito.
It’s his…",Neutral,71.7
1221,RT @CharlesPPierce: @JoeNBC Oz effectively communicated that he wants the local Parks and Rec commission to decide whether or not a woman h…,Positive,12.1
1222,"@zabelacx Não... nem aparece na thumb
e tudo tem link pra Privacy e OF...",Neutral,100.0
1223,"5. у наладах таксама важна ўлучыць абагульваньне аналітыкі, каб apple і дэвелаперы бачылі, колькі людзей абралі беларускую мову першай, і патэнцыйна яе дадалі

settings - privacy - analytics &amp; improvements https://t.co/lNfIsMKvNd",Positive,8.4
1224,@aaronbesson @Jason Agreed and Apple's privacy will be a growing issue. Recall though that Amz did try their hand at phones with no success. Thing is he has an ace in whatsapp and seems to not want to play it.,Positive,22.2
1225,RT @LittleBirbMame: @yamyummy ประทับใจความดักดานมาก Unicef UN บอกว่าพ่อแม่มีหน้าที่ที่จะปกป้อง Privacy ของลูก ส่วนดาราไทยละเมิด Privacy ลูก…,Neutral,100.0
1226,RT @LittleBirbMame: @yamyummy ประทับใจความดักดานมาก Unicef UN บอกว่าพ่อแม่มีหน้าที่ที่จะปกป้อง Privacy ของลูก ส่วนดาราไทยละเมิด Privacy ลูก…,Neutral,100.0
1227,"This will get much, much worse if these extremists are re-elected.
Real ""all hands on deck"" moment.
Call friends and family and get them to make plans to vote and volunteer.

https://t.co/PaoWOp9Pi3",Neutral,82.9
1228,RT @NovinhosFut: https://t.co/oFBoQhsXRD https://t.co/KtdbrutOdx,Neutral,100.0
1229,"RT @ch4padissim0s: 🎃 HALLOWEEN 🎃

🎃 Todos nossos packs do catálogo por apenas R$ 90 💸
São 50 fotos + 50min de vídeos 🎥

🦇 Ou cada pack por…",Neutral,100.0
1230,"RT @psychedrgg: 👇ASSINA MEU PRIVACY👇

💥💥R$9 REAIS 💥💥

👇+450 MÍDIAS 👇 https://t.co/Phh2buVGAl",Neutral,100.0
1231,RT @LittleBirbMame: คนที่สนับสนุนให้ทำแบบนี้คืออะไรอ่ะ เป็นการละเมิด Privacy ของมนุษย์คนนึง เอาชีวิตเค้ามาโชว์ให้ทุกคนดูแบบไม่ได้ขอ Consent…,Neutral,100.0
1232,RT @LittleBirbMame: @yamyummy ประทับใจความดักดานมาก Unicef UN บอกว่าพ่อแม่มีหน้าที่ที่จะปกป้อง Privacy ของลูก ส่วนดาราไทยละเมิด Privacy ลูก…,Neutral,100.0
1233,"RT @HeatherThomasAF: Psst!
EVERYONE'S Medical Privacy is on the ballot.",Neutral,100.0
1234,RT @ahistoryinart: Newspaper reading rooms played an important role in people's lives. It's where private ads could be read in privacy and…,Positive,17.4
1235,"RT @minerinho022: olha o gemido dessa mulher, que delicia 🍆🤪
-
Quer assistir completo? acessa meu privacy 
https://t.co/TcKyPIU5UG
-

#BUCE…",Neutral,100.0
1236,RT @zeldasaddiction: Teve post novo la https://t.co/oEiW2bLJ0R ❤️ e ainda valendo a promo de halloween 🎃 até dia 1 https://t.co/aIzFlGipVC,Neutral,100.0
1237,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
1238,RT @goiasdot: Tesão tava tanto que nem tirei a calça pra fuder o Victor... +45min de vídeos com ele e Jordan disponível no Onlyfans ou no P…,Negative,16.7
1239,"RT @VictoriaDias87: Meu primeiro fisting anal ..... video completo no meu privacy......
https://t.co/DU3cC4inLz https://t.co/QbkWKFsh5W",Negative,14.5
1240,"RT @lilithyourgirl: Venha gozar comigo!
- Packs;
- Avaliação;
- Chamadas;
- Sexting; 
- Webnamoro;
- Fetiche; 
- Personalizados;
-Privacy c…",Neutral,100.0
1241,@smiiliingkookie This small interaction speaks volumes of the  respect &amp; privacy given by Qatar fans to JK is incredible 🥺❤️!!,Positive,26.0
1242,"RT @piinkmoony: toma banho c a moony hoje? 😳👉👈

♡ vídeo completin na privacy ♡ https://t.co/EGd85TiHBY",Neutral,100.0
1243,RT @stupidb04085286: Eiii vem no meu privacy ver mais 😈🤤 https://t.co/ei7tlFSoPO,Negative,18.0
1244,RT @RepValDemings: I’ll always fight to protect our personal privacy and freedoms including our right to safe and effective family planning…,Positive,36.7
1245,"@antoniogm Their earnings are hurt by terrible spending and mismanagement, this isn't because of Apple's privacy changes.",Negative,30.2
1246,RT @LittleBirbMame: คนที่สนับสนุนให้ทำแบบนี้คืออะไรอ่ะ เป็นการละเมิด Privacy ของมนุษย์คนนึง เอาชีวิตเค้ามาโชว์ให้ทุกคนดูแบบไม่ได้ขอ Consent…,Neutral,100.0
1247,"RT @jadxprivate: Ele gozou só com meus pezinhos 🥹

https://t.co/mGEnFzHIck https://t.co/fZRkZolm1r",Neutral,100.0
1248,"2 Pack American Flag and Baseball Pattern Luggage Tags with Full Back Privacy Name Id Card Stainless Steel Loop Suitcase Labe PFJ1SZE

https://t.co/XMWoXw33UL",Neutral,100.0
1249,"RT @wayydaminn: I love my privacy, not everything is worth sharing.",Positive,44.7
1250,"@mer__edith Any plans of bringing anything akin to ""Whatsapp Business"" app, but with all the features of Signal and its unparalleled privacy?

I am a business owner and I do not like using WhatsApp, but a lack of options is forcing me to keep using WhatsApp while I keep waiting.",Negative,11.5
1251,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
1252,"RT @Yourw41futv_: Promoção de Halloween no 🧡 Privacy 🧡 por R$20 mensal para meus seguidores 🇧🇷 ~

Disponível até 31/10, então aproveitem es…",Negative,10.4
